MANDANT,OBJECTCLAS,OBJECTID,CHANGENR,TABNAME,TABKEY,FNAME,CHNGIND,VALUE_NEW,VALUE_OLD
010,EINKBELEG,0072099999,0054247932,EKPO,010007209999900010,KNTTP,U,F,U
010,EINKBELEG,0072099999,0054247932,EKPO,010007209999900010,XOBLR,U,X,
010,EINKBELEG,0072099999,0054247972,EKPO,010007209999900010,NETPR,U,    37592.00,    37582.00
010,EINKBELEG,0072099999,0054247972,EKPO,010007209999900010,NETWR,U,      37592.00,      37582.00
010,EINKBELEG,0072099999,0054248036,EKPO,010007209999900010,NETPR,U,    37582.00,    37592.00
010,EINKBELEG,0072099999,0054248036,EKPO,010007209999900010,NETWR,U,      37582.00,      37592.00
010,EINKBELEG,0072099999,0054248044,EKPO,010007209999900010,NETPR,U,    38582.00,    37582.00
010,EINKBELEG,0072099999,0054248044,EKPO,010007209999900010,NETWR,U,      38582.00,      37582.00
010,EINKBELEG,0072099999,0054248039,EKPO,010007209999900010,NETPR,U,    37582.00,    38582.00
010,EINKBELEG,0072099999,0054248039,EKPO,010007209999900010,NETWR,U,      37582.00,      38582.00
010,EINKBELEG,0076054101,0054289319,EKPO,010007605410100010,NETPR,U,     1330.00,     1280.00
010,EINKBELEG,0076054101,0054289319,EKPO,010007605410100010,NETWR,U,       1330.00,       1280.00
010,EINKBELEG,0076054101,0054289327,EKPO,010007605410100010,NETPR,U,        0.00,     1330.00
010,EINKBELEG,0076054101,0054289327,EKPO,010007605410100010,NETWR,U,          0.00,       1330.00
010,EINKBELEG,0076054101,0054289327,EKPO,010007605410100010,REPOS,U,,X
010,EINKBELEG,0076054101,0054289308,EKPO,010007605410100010,NETPR,U,     1330.00,        0.00
010,EINKBELEG,0076054101,0054289308,EKPO,010007605410100010,NETWR,U,       1330.00,          0.00
010,EINKBELEG,0076054101,0054289308,EKPO,010007605410100010,REPOS,U,X,
010,EINKBELEG,0071155657,0054360316,EKPO,010007115565700010,NETPR,U,      540.00,      535.00
010,EINKBELEG,0071155657,0054360316,EKPO,010007115565700010,NETWR,U,        270.00,        267.50
010,EINKBELEG,0071155657,0054360293,EKPO,010007115565700010,NETPR,U,     3587.52,      540.00
010,EINKBELEG,0071155657,0054360293,EKPO,010007115565700010,NETWR,U,       1793.76,        270.00
010,EINKBELEG,0071155657,0054371661,EKPO,010007115565700010,ELIKZ,U,,X
010,EINKBELEG,0071155657,0054371661,EKPO,010007115565700010,MENGE,U,       540.000,       500.000
010,EINKBELEG,0071155657,0054371661,EKPO,010007115565700010,NETPR,U,     3361.78,     3587.52
010,EINKBELEG,0071155657,0054371661,EKPO,010007115565700010,NETWR,U,       1815.36,       1793.76
010,EINKBELEG,0072099665,0054399851,EKPO,010007209966500010,NETPR,U,     9500.00,     9000.00
010,EINKBELEG,0072099665,0054399851,EKPO,010007209966500010,NETWR,U,       9500.00,       9000.00
010,EINKBELEG,0072097942,0054443162,EKPO,010007209794200010,EREKZ,U,X,
010,EINKBELEG,0072097942,0054443162,EKPO,010007209794200010,NETPR,U,     1219.82,     2500.00
010,EINKBELEG,0072097942,0054443162,EKPO,010007209794200010,NETWR,U,       1219.82,       2500.00
010,EINKBELEG,0071155605,0054672549,EKPO,010007115560500010,NETPR,U,     1941.00,     2503.00
010,EINKBELEG,0071155605,0054672549,EKPO,010007115560500010,NETWR,U,       1941.00,       2503.00
010,EINKBELEG,0071155605,0054672549,EKPO,010007115560500010,PRSDR,U,,X
010,EINKBELEG,0071155605,0054672904,EKPO,010007115560500010,NETPR,U,     1940.01,     1941.00
010,EINKBELEG,0071155605,0054672904,EKPO,010007115560500010,NETWR,U,       1940.01,       1941.00
010,EINKBELEG,0071155605,0054690615,EKPO,010007115560500010,NETPR,U,     2518.01,     1940.01
010,EINKBELEG,0071155605,0054690615,EKPO,010007115560500010,NETWR,U,       2518.01,       1940.01
010,EINKBELEG,0072099461,0054728482,EKPO,010007209946100010,TWRKZ,U,2,
010,EINKBELEG,0072099461,0054728482,EKPO,010007209946100010,VRTKZ,U,2,
010,EINKBELEG,0071156969,0054785915,EKPO,010007115696900010,NETPR,U,      559.44,      576.74
010,EINKBELEG,0071156969,0054785915,EKPO,010007115696900010,NETWR,U,        559.44,        576.74
010,EINKBELEG,0071156969,0054814484,EKPO,010007115696900010,NETPR,U,     2159.37,      559.44
010,EINKBELEG,0071156969,0054814484,EKPO,010007115696900010,NETWR,U,       2159.37,        559.44
010,EINKBELEG,0071156969,0054814729,EKPO,010007115696900010,NETPR,U,     2226.15,     2159.37
010,EINKBELEG,0071156969,0054814729,EKPO,010007115696900010,NETWR,U,       2226.15,       2159.37
010,EINKBELEG,0072090090,0054864729,EKPO,010007209009000010,NETPR,U,     9990.00,     9500.00
010,EINKBELEG,0072090090,0054864729,EKPO,010007209009000010,NETWR,U,       9990.00,       9500.00
010,EINKBELEG,0072090942,0055007552,EKPO,010007209094200030,KEY,I,,
010,EINKBELEG,0072090942,0055007569,EKPO,010007209094200030,NETPR,U,     2078.05,     2064.46
010,EINKBELEG,0072090942,0055007569,EKPO,010007209094200030,NETWR,U,       2078.05,       2064.46
010,EINKBELEG,0072090942,0055007600,EKPO,010007209094200030,NETPR,U,     2071.26,     2078.05
010,EINKBELEG,0072090942,0055007600,EKPO,010007209094200030,NETWR,U,       2071.26,       2078.05
010,EINKBELEG,0072090942,0055007635,EKPO,010007209094200030,NETPR,U,     2065.82,     2071.26
010,EINKBELEG,0072090942,0055007635,EKPO,010007209094200030,NETWR,U,       2065.82,       2071.26
010,EINKBELEG,0072090090,0055091270,EKPO,010007209009000010,NETPR,U,    17000.00,     9990.00
010,EINKBELEG,0072090090,0055091270,EKPO,010007209009000010,NETWR,U,      17000.00,       9990.00
010,EINKBELEG,0072091166,0055103441,EKPO,010007209116600010,NETPR,U,     8621.11,     7975.11
010,EINKBELEG,0072091166,0055103441,EKPO,010007209116600010,NETWR,U,       8621.11,       7975.11
010,EINKBELEG,0072091166,0055103735,EKPO,010007209116600010,NETPR,U,     9031.11,     8621.11
010,EINKBELEG,0072091166,0055103735,EKPO,010007209116600010,NETWR,U,       9031.11,       8621.11
010,EINKBELEG,0072091166,0055104637,EKPO,010007209116600010,NETPR,U,    15677.00,     9031.11
010,EINKBELEG,0072091166,0055104637,EKPO,010007209116600010,NETWR,U,      15677.00,       9031.11
010,EINKBELEG,0072091161,0055122381,EKPO,010007209116100010,NETPR,U,     8440.11,     7975.11
010,EINKBELEG,0072091161,0055122381,EKPO,010007209116100010,NETWR,U,       8440.11,       7975.11
010,EINKBELEG,0072091161,0055152193,EKPO,010007209116100010,NETPR,U,     9086.11,     8440.11
010,EINKBELEG,0072091161,0055152193,EKPO,010007209116100010,NETWR,U,       9086.11,       8440.11
010,EINKBELEG,0072091225,0055164836,EKPO,010007209122500010,TXZ01,U,"1A18067,AL Linscheidstr58,LWL-NB,Profill",Vermessungarbeiten 2017/2018
010,EINKBELEG,0072091225,0055164743,EKPO,010007209122500010,NETPR,U,     1200.00,     1000.00
010,EINKBELEG,0072091225,0055164743,EKPO,010007209122500010,NETWR,U,       1200.00,       1000.00
010,EINKBELEG,0072091161,0055171868,EKPO,010007209116100010,NETPR,U,    15677.00,     9086.11
010,EINKBELEG,0072091161,0055171868,EKPO,010007209116100010,NETWR,U,      15677.00,       9086.11
010,EINKBELEG,0076054796,0055176094,EKPO,010007605479600010,KNTTP,U,A,P
010,EINKBELEG,0076054796,0055176094,EKPO,010007605479600010,WEUNB,U,,X
010,EINKBELEG,0072099694,0055282761,EKPO,010007209969400010,NETPR,U,      459.36,     2000.00
010,EINKBELEG,0072099694,0055282761,EKPO,010007209969400010,NETWR,U,        459.36,       2000.00
010,EINKBELEG,0072099504,0055383799,EKPO,010007209950400010,NETPR,U,    11501.00,    11500.00
010,EINKBELEG,0072099504,0055383799,EKPO,010007209950400010,NETWR,U,      11501.00,      11500.00
010,EINKBELEG,0072099504,0055383959,EKPO,010007209950400010,NETPR,U,    20000.00,    11501.00
010,EINKBELEG,0072099504,0055383959,EKPO,010007209950400010,NETWR,U,      20000.00,      11501.00
010,EINKBELEG,0072099504,0055384033,EKPO,010007209950400010,NETPR,U,    11500.00,    20000.00
010,EINKBELEG,0072099504,0055384033,EKPO,010007209950400010,NETWR,U,      11500.00,      20000.00
010,EINKBELEG,0076054796,0055387470,EKPO,010007605479600010,NETPR,U,      315.00,      305.00
010,EINKBELEG,0076054796,0055387470,EKPO,010007605479600010,NETWR,U,        315.00,        305.00
010,EINKBELEG,0076054796,0055437071,EKPO,010007605479600010,NETPR,U,      305.00,      315.00
010,EINKBELEG,0076054796,0055437071,EKPO,010007605479600010,NETWR,U,        305.00,        315.00
010,EINKBELEG,0076054796,0055437052,EKPO,010007605479600010,NETPR,U,      315.00,      305.00
010,EINKBELEG,0076054796,0055437052,EKPO,010007605479600010,NETWR,U,        315.00,        305.00
010,EINKBELEG,0072097616,0055465824,EKPO,010007209761600010,NETPR,U,    14854.20,    15500.00
010,EINKBELEG,0072097616,0055465824,EKPO,010007209761600010,NETWR,U,      14854.20,      15500.00
010,EINKBELEG,0072097616,0055465824,EKPO,010007209761600020,NETPR,U,    14854.20,    15300.00
010,EINKBELEG,0072097616,0055465824,EKPO,010007209761600020,NETWR,U,      14854.20,      15300.00
010,EINKBELEG,0072097564,0055477948,EKPO,010007209756400020,KEY,I,,
010,EINKBELEG,0072097564,0055477948,EKPO,010007209756400030,KEY,I,,
010,EINKBELEG,0072097564,0055482603,EKPO,010007209756400020,NETPR,U,    15000.00,    12500.00
010,EINKBELEG,0072097564,0055482603,EKPO,010007209756400020,NETWR,U,      15000.00,      12500.00
010,EINKBELEG,0072097564,0055482603,EKPO,010007209756400030,NETPR,U,    15000.00,    12500.00
010,EINKBELEG,0072097564,0055482603,EKPO,010007209756400030,NETWR,U,      15000.00,      12500.00
010,EINKBELEG,0072097564,0055489758,EKPO,010007209756400010,NETPR,U,     3000.00,     1000.00
010,EINKBELEG,0072097564,0055489758,EKPO,010007209756400010,NETWR,U,       3000.00,       1000.00
010,EINKBELEG,0072091609,0055502526,EKPO,010007209160900010,NETPR,U,   568025.00,   541175.00
010,EINKBELEG,0072091609,0055502526,EKPO,010007209160900010,NETWR,U,     568025.00,     541175.00
010,EINKBELEG,0072091609,0055502648,EKPO,010007209160900010,NETPR,U,   694925.00,   568025.00
010,EINKBELEG,0072091609,0055502648,EKPO,010007209160900010,NETWR,U,     694925.00,     568025.00
010,EINKBELEG,0072091609,0055502720,EKPO,010007209160900010,NETPR,U,   722120.00,   694925.00
010,EINKBELEG,0072091609,0055502720,EKPO,010007209160900010,NETWR,U,     722120.00,     694925.00
010,EINKBELEG,0072091609,0055502720,EKPO,010007209160900010,TWRKZ,U,2,
010,EINKBELEG,0072091609,0055502720,EKPO,010007209160900010,VRTKZ,U,2,
010,EINKBELEG,0072091609,0055502978,EKPO,010007209160900010,NETPR,U,   996535.50,   722120.00
010,EINKBELEG,0072091609,0055502978,EKPO,010007209160900010,NETWR,U,     996535.50,     722120.00
010,EINKBELEG,0072091625,0055528862,EKPO,010007209162500010,NETPR,U,     3659.72,     2715.87
010,EINKBELEG,0072091625,0055528862,EKPO,010007209162500010,NETWR,U,       3659.72,       2715.87
010,EINKBELEG,0072091625,0055528862,EKPO,010007209162500010,TWRKZ,U,2,
010,EINKBELEG,0072091625,0055528862,EKPO,010007209162500010,VRTKZ,U,2,
010,EINKBELEG,0072097564,0055707946,EKPO,010007209756400010,NETPR,U,     9000.00,     3000.00
010,EINKBELEG,0072097564,0055707946,EKPO,010007209756400010,NETWR,U,       9000.00,       3000.00
010,EINKBELEG,0072097564,0055707946,EKPO,010007209756400020,NETPR,U,    12000.00,    15000.00
010,EINKBELEG,0072097564,0055707946,EKPO,010007209756400020,NETWR,U,      12000.00,      15000.00
010,EINKBELEG,0072097564,0055707946,EKPO,010007209756400030,NETPR,U,    12000.00,    15000.00
010,EINKBELEG,0072097564,0055707946,EKPO,010007209756400030,NETWR,U,      12000.00,      15000.00
010,EINKBELEG,0072097564,0055841419,EKPO,010007209756400020,NETPR,U,    10000.00,    12000.00
010,EINKBELEG,0072097564,0055841419,EKPO,010007209756400020,NETWR,U,      10000.00,      12000.00
010,EINKBELEG,0072097564,0055841419,EKPO,010007209756400030,NETPR,U,    10000.00,    12000.00
010,EINKBELEG,0072097564,0055841419,EKPO,010007209756400030,NETWR,U,      10000.00,      12000.00
010,EINKBELEG,0072092029,0055894701,EKPO,010007209202900010,NETPR,U,     8181.19,     8577.37
010,EINKBELEG,0072092029,0055894701,EKPO,010007209202900010,NETWR,U,       8181.19,       8577.37
010,EINKBELEG,0072091225,0056005268,EKPO,010007209122500010,NETPR,U,     1650.00,     1200.00
010,EINKBELEG,0072091225,0056005268,EKPO,010007209122500010,NETWR,U,       1650.00,       1200.00
010,EINKBELEG,0072091225,0056060053,EKPO,010007209122500010,NETPR,U,     1605.81,     1650.00
010,EINKBELEG,0072091225,0056060053,EKPO,010007209122500010,NETWR,U,       1605.81,       1650.00
010,EINKBELEG,0071155226,0056082124,EKPO,010007115522600010,NETPR,U,     2588.36,     2586.25
010,EINKBELEG,0071155226,0056082124,EKPO,010007115522600010,NETWR,U,       2588.36,       2586.25
010,EINKBELEG,0071155226,0056082124,EKPO,010007115522600020,NETPR,U,    23012.00,    22993.27
010,EINKBELEG,0071155226,0056082124,EKPO,010007115522600020,NETWR,U,      23012.00,      22993.27
010,EINKBELEG,0071155226,0056082124,EKPO,010007115522600030,NETPR,U,     2822.78,     2820.48
010,EINKBELEG,0071155226,0056082124,EKPO,010007115522600030,NETWR,U,       2822.78,       2820.48
010,EINKBELEG,0072099492,0056111167,EKPO,010007209949200010,NETPR,U,     9300.00,     7500.00
010,EINKBELEG,0072099492,0056111167,EKPO,010007209949200010,NETWR,U,       9300.00,       7500.00
010,EINKBELEG,0072097564,0056127757,EKPO,010007209756400010,NETPR,U,     7000.00,     9000.00
010,EINKBELEG,0072097564,0056127757,EKPO,010007209756400010,NETWR,U,       7000.00,       9000.00
010,EINKBELEG,0072099909,0056128241,EKPO,010007209990900030,NETPR,U,     7222.91,    10000.00
010,EINKBELEG,0072099909,0056128241,EKPO,010007209990900030,NETWR,U,       7222.91,      10000.00
010,EINKBELEG,0071155226,0056131094,EKPO,010007115522600010,NETPR,U,     2586.40,     2588.36
010,EINKBELEG,0071155226,0056131094,EKPO,010007115522600010,NETWR,U,       2586.40,       2588.36
010,EINKBELEG,0071155226,0056131094,EKPO,010007115522600020,NETPR,U,    22994.56,    23012.00
010,EINKBELEG,0071155226,0056131094,EKPO,010007115522600020,NETWR,U,      22994.56,      23012.00
010,EINKBELEG,0071155226,0056131094,EKPO,010007115522600030,NETPR,U,     2820.64,     2822.78
010,EINKBELEG,0071155226,0056131094,EKPO,010007115522600030,NETWR,U,       2820.64,       2822.78
010,EINKBELEG,0072097714,0056151596,EKPO,010007209771400010,NETPR,U,    42617.49,    45697.42
010,EINKBELEG,0072097714,0056151596,EKPO,010007209771400010,NETWR,U,      42617.49,      45697.42
010,EINKBELEG,0072097715,0056151570,EKPO,010007209771500010,NETPR,U,    28317.93,    30848.10
010,EINKBELEG,0072097715,0056151570,EKPO,010007209771500010,NETWR,U,      28317.93,      30848.10
010,EINKBELEG,0072097715,0056151882,EKPO,010007209771500010,NETPR,U,    27969.26,    28317.93
010,EINKBELEG,0072097715,0056151882,EKPO,010007209771500010,NETWR,U,      27969.26,      28317.93
010,EINKBELEG,0072097714,0056151915,EKPO,010007209771400010,NETPR,U,    42122.45,    42617.49
010,EINKBELEG,0072097714,0056151915,EKPO,010007209771400010,NETWR,U,      42122.45,      42617.49
010,EINKBELEG,0072099492,0056208319,EKPO,010007209949200010,NETPR,U,    14300.00,     9300.00
010,EINKBELEG,0072099492,0056208319,EKPO,010007209949200010,NETWR,U,      14300.00,       9300.00
010,EINKBELEG,0072099492,0056208319,EKPO,010007209949200010,TWRKZ,U,2,
010,EINKBELEG,0072099492,0056208319,EKPO,010007209949200010,VRTKZ,U,2,
010,EINKBELEG,0072099492,0056208354,EKPO,010007209949200010,TXZ01,U,Telekommunikationsmontagen UW Altena,Telekommunikationsmontagen CAT Kabel
010,EINKBELEG,0071156626,0056232145,EKPO,010007115662600010,NETPR,U,      314.00,      302.00
010,EINKBELEG,0071156626,0056232145,EKPO,010007115662600010,NETWR,U,       1570.00,       1510.00
010,EINKBELEG,0072092029,0056252961,EKPO,010007209202900010,NETPR,U,     9092.42,     8181.19
010,EINKBELEG,0072092029,0056252961,EKPO,010007209202900010,NETWR,U,       9092.42,       8181.19
010,EINKBELEG,0071156996,0056261076,EKPO,010007115699600010,NETPR,U,       18.70,       17.87
010,EINKBELEG,0071156996,0056261076,EKPO,010007115699600010,NETWR,U,        561.10,        536.10
010,EINKBELEG,0071156626,0056261271,EKPO,010007115662600010,NETPR,U,      337.91,      314.00
010,EINKBELEG,0071156626,0056261271,EKPO,010007115662600010,NETWR,U,       1689.56,       1570.00
010,EINKBELEG,0072092029,0056274740,EKPO,010007209202900010,NETPR,U,     9488.60,     9092.42
010,EINKBELEG,0072092029,0056274740,EKPO,010007209202900010,NETWR,U,       9488.60,       9092.42
010,EINKBELEG,0072099665,0056327054,EKPO,010007209966500010,EREKZ,U,X,
010,EINKBELEG,0072090090,0056327040,EKPO,010007209009000010,EREKZ,U,X,
010,EINKBELEG,0072090090,0056327068,EKPO,010007209009000010,EREKZ,U,,X
010,EINKBELEG,0071157024,0056345014,EKPO,010007115702400010,NETPR,U,  1515000.00,  1559547.00
010,EINKBELEG,0071157024,0056345014,EKPO,010007115702400010,NETWR,U,    1515000.00,    1559547.00
010,EINKBELEG,0071157024,0056354168,EKPO,010007115702400010,NETPR,U,  1435000.00,  1515000.00
010,EINKBELEG,0071157024,0056354168,EKPO,010007115702400010,NETWR,U,    1435000.00,    1515000.00
010,EINKBELEG,0071157024,0056355640,EKPO,010007115702400010,NETPR,U,   432000.00,  1435000.00
010,EINKBELEG,0071157024,0056355640,EKPO,010007115702400010,NETWR,U,     432000.00,    1435000.00
010,EINKBELEG,0071157024,0056355640,EKPO,010007115702400010,TXZ01,U,"WER: 110kV Schaltanlage, 1. Rate",WER: 110kV Schaltanlage
010,EINKBELEG,0072091949,0056357437,EKPO,010007209194900010,NETPR,U,     1000.00,      500.00
010,EINKBELEG,0072091949,0056357437,EKPO,010007209194900010,NETWR,U,       1000.00,        500.00
010,EINKBELEG,0072090090,0056392203,EKPO,010007209009000010,EREKZ,U,X,
010,EINKBELEG,0072090090,0056392290,EKPO,010007209009000010,EREKZ,U,,X
010,EINKBELEG,0071156996,0056405456,EKPO,010007115699600010,NETPR,U,       20.02,       18.70
010,EINKBELEG,0071156996,0056405456,EKPO,010007115699600010,NETWR,U,        600.60,        561.10
010,EINKBELEG,0071156626,0056409717,EKPO,010007115662600010,NETPR,U,      361.82,      337.91
010,EINKBELEG,0071156626,0056409717,EKPO,010007115662600010,NETWR,U,       1809.12,       1689.56
010,EINKBELEG,0071156626,0056411020,EKPO,010007115662600010,NETPR,U,      337.91,      361.82
010,EINKBELEG,0071156626,0056411020,EKPO,010007115662600010,NETWR,U,       1689.56,       1809.12
010,EINKBELEG,0071156776,0056411221,EKPO,010007115677600010,NETPR,U,     2479.33,     1318.00
010,EINKBELEG,0071156776,0056411221,EKPO,010007115677600010,NETWR,U,       3718.99,       1977.00
010,EINKBELEG,0071156996,0056423213,EKPO,010007115699600010,NETPR,U,       19.19,       20.02
010,EINKBELEG,0071156996,0056423213,EKPO,010007115699600010,NETWR,U,        575.60,        600.60
010,EINKBELEG,0072092746,0056443477,EKPO,010007209274600010,NETPR,U,     1500.00,     3500.00
010,EINKBELEG,0072092746,0056443477,EKPO,010007209274600010,NETWR,U,       1500.00,       3500.00
010,EINKBELEG,0072092746,0056443477,EKPO,010007209274600010,TXZ01,U,"HA Möllerstr. 54, 400K Rep","HA Möllerstr. 54, 400H Rep"
